"id","status_group"
41502,"functional"
46524,"non functional"
19325,"functional"
37734,"functional"
30379,"non functional"
32677,"non functional"
31657,"non functional"
33367,"functional"
35200,"non functional"
29344,"functional"
8439,"functional"
6882,"non functional"
42207,"functional"
34461,"functional"
30523,"non functional"
72810,"non functional"
18799,"non functional"
67318,"functional"
11056,"non functional"
37231,"functional"
39073,"functional"
33085,"non functional"
25982,"functional"
17002,"functional"
35301,"non functional"
70473,"non functional"
38110,"non functional"
71769,"functional"
5267,"non functional"
58173,"functional"
13385,"functional"
12010,"non functional"
41938,"functional"
54865,"functional"
63415,"non functional"
69054,"non functional"
46783,"non functional"
46862,"functional"
64826,"non functional"
59631,"functional"
49729,"functional"
60151,"non functional"
60623,"functional"
51727,"functional"
55659,"non functional"
48763,"non functional"
49589,"non functional"
71439,"functional"
34268,"non functional"
31396,"functional"
63875,"functional"
38514,"non functional"
38648,"functional"
36619,"functional"
42178,"non functional"
8051,"non functional"
64033,"non functional"
72127,"functional"
14191,"non functional"
36627,"functional"
67594,"functional"
66552,"non functional"
70176,"functional"
28737,"functional"
3066,"non functional"
10261,"non functional"
51787,"non functional"
6270,"functional"
37622,"non functional"
39054,"functional"
28677,"functional"
7581,"non functional"
59323,"functional"
46284,"functional"
54745,"non functional"
71266,"non functional"
3483,"non functional"
12242,"functional"
15831,"non functional"
16239,"functional"
17052,"functional"
61988,"non functional"
61636,"functional"
51255,"functional"
49512,"non functional"
20756,"non functional"
70768,"non functional"
30311,"functional"
28248,"non functional"
43017,"functional"
13354,"functional"
38256,"non functional"
26485,"functional"
898,"functional"
65448,"non functional"
4944,"non functional"
16145,"non functional"
18307,"functional"
58292,"non functional"
57186,"functional"
64776,"functional"
35026,"non functional"
18362,"functional"
17334,"functional"
31631,"non functional"
33695,"non functional"
67304,"non functional"
72293,"functional"
68064,"non functional"
42093,"functional"
2195,"functional"
18441,"non functional"
21188,"functional"
67228,"functional"
58228,"non functional"
14791,"non functional"
6393,"non functional"
44053,"functional"
30939,"non functional"
45825,"functional"
8335,"functional"
9879,"non functional"
30300,"functional"
22790,"functional"
18402,"non functional"
16545,"non functional"
10738,"non functional"
52053,"functional"
2929,"non functional"
64731,"functional"
26920,"functional"
69277,"non functional"
10892,"functional"
58451,"functional"
11398,"non functional"
14890,"non functional"
47652,"non functional"
23728,"functional"
21114,"non functional"
5647,"functional"
14,"functional"
11193,"non functional"
40249,"functional"
38351,"functional"
9316,"non functional"
60929,"non functional"
8149,"non functional"
43121,"functional"
28726,"non functional"
65299,"functional"
52819,"functional"
58190,"non functional"
29780,"functional"
54768,"functional"
48105,"non functional"
68955,"non functional"
60901,"non functional"
13134,"functional"
13437,"non functional"
4627,"functional"
14843,"functional"
32493,"non functional"
41206,"functional"
22111,"functional"
49124,"non functional"
63355,"non functional"
40608,"non functional"
52188,"functional"
2286,"non functional"
28381,"functional"
46426,"functional"
7643,"non functional"
29385,"functional"
5092,"functional"
49990,"non functional"
21923,"non functional"
24705,"non functional"
17190,"functional"
69070,"non functional"
55785,"functional"
11241,"functional"
72721,"non functional"
5453,"functional"
72919,"functional"
16165,"non functional"
14021,"non functional"
66787,"non functional"
28941,"functional"
45127,"non functional"
29204,"functional"
40049,"functional"
5604,"non functional"
45864,"functional"
66649,"functional"
53490,"non functional"
40759,"non functional"
49462,"non functional"
56164,"functional"
60538,"non functional"
54403,"functional"
60683,"functional"
15314,"non functional"
61870,"functional"
11937,"functional"
4195,"non functional"
30705,"non functional"
4216,"non functional"
3858,"functional"
46111,"non functional"
39409,"functional"
12892,"functional"
70642,"non functional"
945,"functional"
71295,"functional"
72251,"non functional"
2925,"non functional"
65804,"non functional"
26909,"functional"
53362,"non functional"
15485,"functional"
34358,"functional"
29170,"non functional"
34990,"functional"
69658,"functional"
14625,"non functional"
8207,"non functional"
30245,"non functional"
66270,"functional"
40842,"non functional"
24668,"functional"
52433,"functional"
57176,"non functional"
8514,"functional"
39849,"functional"
13877,"non functional"
36801,"non functional"
68050,"non functional"
12900,"functional"
14730,"non functional"
45007,"functional"
56695,"functional"
4152,"non functional"
59840,"functional"
1939,"functional"
30955,"non functional"
61685,"non functional"
48635,"non functional"
14552,"functional"
72830,"non functional"
21074,"functional"
25444,"functional"
6462,"non functional"
29267,"functional"
10088,"functional"
73650,"non functional"
59502,"non functional"
34668,"non functional"
4334,"functional"
49129,"non functional"
35547,"functional"
38994,"functional"
44561,"non functional"
32207,"functional"
62858,"functional"
65211,"non functional"
70633,"non functional"
38636,"non functional"
8610,"functional"
48220,"non functional"
20658,"functional"
44565,"functional"
38818,"non functional"
24552,"functional"
55617,"functional"
18813,"non functional"
3887,"non functional"
7652,"non functional"
63803,"functional"
31515,"non functional"
30285,"functional"
25988,"functional"
29309,"non functional"
55313,"functional"
59827,"functional"
8048,"non functional"
12599,"non functional"
59715,"non functional"
612,"functional"
17971,"non functional"
8577,"functional"
43702,"functional"
29284,"non functional"
37817,"functional"
39263,"functional"
39615,"non functional"
61689,"non functional"
59162,"non functional"
29733,"functional"
32753,"non functional"
30591,"functional"
49548,"functional"
21527,"non functional"
67483,"functional"
46042,"functional"
1768,"non functional"
39709,"non functional"
22669,"non functional"
57,"functional"
5762,"non functional"
47582,"functional"
2862,"functional"
47170,"non functional"
43406,"functional"
33756,"functional"
8463,"non functional"
7951,"non functional"
42415,"non functional"
27202,"functional"
58719,"non functional"
26223,"functional"
59975,"functional"
28279,"non functional"
57792,"functional"
40749,"functional"
38160,"non functional"
47234,"non functional"
73602,"non functional"
49254,"functional"
70767,"non functional"
71701,"functional"
26102,"functional"
51929,"non functional"
25360,"functional"
66007,"functional"
72654,"non functional"
65157,"non functional"
20728,"non functional"
13267,"functional"
74200,"non functional"
59716,"functional"
34970,"functional"
6895,"non functional"
56478,"functional"
60043,"functional"
6222,"non functional"
60691,"non functional"
19270,"non functional"
42962,"functional"
21802,"non functional"
50828,"functional"
64804,"functional"
40963,"non functional"
40147,"functional"
13147,"functional"
7845,"non functional"
52978,"non functional"
3003,"non functional"
54586,"functional"
59047,"non functional"
38414,"functional"
22391,"functional"
25558,"non functional"
3803,"functional"
48046,"functional"
36401,"non functional"
58067,"non functional"
57977,"non functional"
6300,"functional"
49887,"non functional"
55477,"functional"
467,"functional"
62856,"non functional"
16904,"functional"
34787,"functional"
51016,"non functional"
10843,"non functional"
72313,"non functional"
18563,"functional"
42381,"non functional"
50789,"functional"
47414,"functional"
54491,"non functional"
44236,"functional"
12944,"functional"
48838,"non functional"
43970,"non functional"
67142,"non functional"
56464,"functional"
36720,"non functional"
11070,"functional"
69602,"functional"
56711,"non functional"
14163,"functional"
7544,"functional"
26724,"non functional"
72299,"non functional"
59216,"non functional"
23756,"functional"
74231,"non functional"
5232,"functional"
22134,"functional"
16005,"non functional"
12699,"functional"
99,"functional"
52210,"non functional"
71459,"non functional"
42380,"non functional"
61620,"functional"
41726,"non functional"
19149,"functional"
37143,"functional"
7923,"non functional"
28857,"functional"
26399,"functional"
65959,"non functional"
57306,"non functional"
67765,"non functional"
27941,"functional"
35289,"non functional"
18215,"functional"
26253,"functional"
54529,"non functional"
31697,"functional"
8104,"functional"
2807,"non functional"
29453,"non functional"
577,"non functional"
68031,"functional"
27825,"non functional"
64576,"functional"
58288,"functional"
27431,"non functional"
61285,"functional"
46185,"functional"
58575,"non functional"
69077,"non functional"
32105,"non functional"
46471,"functional"
54695,"non functional"
31802,"functional"
71458,"functional"
54972,"non functional"
40108,"functional"
50935,"functional"
32323,"non functional"
16270,"non functional"
21122,"non functional"
54245,"functional"
44043,"non functional"
608,"functional"
1283,"functional"
25483,"non functional"
57055,"functional"
57004,"functional"
62307,"non functional"
50142,"non functional"
22594,"non functional"
42991,"functional"
44179,"non functional"
15655,"functional"
39337,"functional"
3217,"non functional"
26509,"functional"
58943,"functional"
19539,"non functional"
64076,"non functional"
64488,"non functional"
568,"functional"
57564,"non functional"
62155,"functional"
65321,"functional"
12001,"non functional"
31702,"functional"
38338,"functional"
22078,"non functional"
32380,"non functional"
66965,"non functional"
25186,"functional"
50134,"non functional"
53846,"functional"
27464,"functional"
25121,"non functional"
21985,"functional"
53515,"functional"
24453,"non functional"
48251,"non functional"
16493,"non functional"
1804,"functional"
5903,"non functional"
5491,"functional"
57883,"functional"
15425,"non functional"
50451,"functional"
74119,"functional"
61753,"non functional"
23384,"non functional"
33853,"non functional"
67972,"functional"
44988,"non functional"
66534,"functional"
28176,"functional"
18379,"non functional"
7680,"functional"
25068,"functional"
51455,"non functional"
17394,"non functional"
25825,"non functional"
17651,"functional"
72398,"non functional"
40844,"functional"
1431,"functional"
12617,"non functional"
